Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Male,Married_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_No Phone Service,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_No Internet Service,Online Security_Yes,Online Backup_No Internet Service,Online Backup_Yes,Device Protection Plan_No Internet Service,Device Protection Plan_Yes,Premium Tech Support_No Internet Service,Premium Tech Support_Yes,Streaming TV_No Internet Service,Streaming TV_Yes,Streaming Movies_No Internet Service,Streaming Movies_Yes,Streaming Music_No Internet Service,Streaming Music_Yes,Unlimited Data_No Internet Service,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Actual,Churn_Probability,Recommendation
42,1,0,4,33.5,27.0,70.9,273.0,8.74,0,134.0,398.26,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.5919489083867486,Offer Loyalty Reward
32,0,0,8,26.41,16.0,85.2,627.4,0.0,0,211.28,838.68,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,1,0.6973431762966028,Provide Premium Tech Support
44,1,0,3,33.87,0.0,26.4,121.25,0.0,0,101.61,222.86,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,0,0.08546245424146781,No Action Needed
45,0,0,2,46.84,3.0,44.35,81.25,0.0,0,93.68,174.93,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.5521892159603538,Offer Loyalty Reward
53,0,0,29,0.0,7.0,30.6,856.35,0.0,0,0.0,856.35,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.29449222081587034,No Action Needed
49,2,7,72,27.93,0.0,25.1,1790.8,46.81,0,2010.96,3754.95,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,0,0.006019761815931446,No Action Needed
39,0,7,58,5.69,10.0,100.35,5681.1,0.0,0,330.02,6011.12,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0.16670322562870704,No Action Needed
22,0,0,2,18.7,59.0,44.45,82.7,0.0,0,37.4,120.1,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.5292970957263688,Offer Loyalty Reward
48,3,1,19,31.85,0.0,20.15,387.7,2.97,0,605.15,989.88,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.014804508274170774,No Action Needed
37,2,0,67,38.98,16.0,105.4,6989.45,0.0,0,2611.66,9601.11,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0.21202401535306856,No Action Needed
64,0,0,4,7.49,17.0,55.2,220.65,0.0,0,29.96,250.61,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.5245968689652974,Offer Loyalty Reward
56,3,1,48,4.45,57.0,70.1,3238.4,0.0,30,213.6,3482.0,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,0,0.0660179119523577,No Action Needed
33,2,1,65,45.21,19.0,110.8,7245.9,0.0,0,2938.65,10184.55,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,0,0.09753582246360178,No Action Needed
21,1,6,31,30.67,59.0,59.7,1825.5,0.0,0,950.77,2776.27,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,0.04590107379085276,No Action Needed
61,0,0,5,31.09,11.0,96.1,453.4,0.0,0,155.45,608.85,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0.6882929299919109,Provide Premium Tech Support
43,0,0,16,27.43,27.0,69.95,1205.5,0.0,0,438.88,1644.38,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.3956258594595733,No Action Needed
40,0,0,1,29.63,15.0,70.4,70.4,0.0,0,29.63,100.03,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.846265058440475,Offer 20% Discount
55,3,0,25,3.07,0.0,20.8,460.2,21.81,0,76.75,515.14,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.046778783726695077,No Action Needed
54,0,0,35,0.0,21.0,24.15,812.5,0.0,40,0.0,852.5,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.30660984453791945,No Action Needed
25,1,1,61,0.0,59.0,50.7,3088.75,0.0,20,0.0,3108.75,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0,0.10723681495506449,No Action Needed
23,0,10,69,45.12,0.0,24.95,1718.35,0.0,0,3113.28,4831.63,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,0,0.028632153466486666,No Action Needed
32,0,0,1,27.7,19.0,77.15,77.15,0.0,10,27.7,114.85,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.8524601813673511,Offer 20% Discount
36,0,1,17,0.0,10.0,34.4,592.75,0.0,0,0.0,592.75,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.3944170899080368,No Action Needed
69,0,5,60,10.4,5.0,99.0,6017.9,0.0,150,624.0,6791.9,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0,0.10712655330720101,No Action Needed
76,0,0,12,21.89,26.0,99.45,1200.15,0.0,0,262.68,1462.83,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,0.7864686078160581,Provide Premium Tech Support
61,4,8,25,19.56,0.0,-8.0,546.85,0.0,0,489.0,1035.85,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.049140547786856115,No Action Needed
27,0,0,2,29.69,52.0,46.05,80.35,0.0,10,59.38,149.73,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.6115855217898595,Provide Premium Tech Support
21,0,2,53,42.18,53.0,91.15,4862.5,0.0,150,2235.54,7248.04,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0,0.20423658012422613,No Action Needed
62,0,0,1,17.61,0.0,19.95,19.95,0.0,0,17.61,37.56,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0.32496069748056633,No Action Needed
39,0,0,58,48.78,0.0,25.3,1474.35,0.0,0,2829.24,4303.59,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,0,0.01534072623917185,No Action Needed
56,0,0,2,29.04,21.0,79.65,152.7,0.0,0,58.08,210.78,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,1,0.7321589232144374,Provide Premium Tech Support
22,0,0,15,45.84,0.0,25.4,399.6,0.0,0,687.6,1087.2,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,1,0.11151732317726555,No Action Needed
43,2,6,19,4.7,0.0,20.6,414.95,0.0,0,89.3,504.25,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.03872138031660837,No Action Needed
32,0,0,33,34.85,27.0,80.6,2651.1,0.0,0,1150.05,3801.15,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.14667565246563227,No Action Needed
53,0,0,32,6.2,25.0,87.65,2766.4,47.87,150,198.4,3066.93,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.37952629981436026,No Action Needed
46,0,0,59,9.7,6.0,61.35,3645.5,0.0,0,572.3,4217.8,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0.13047806857025246,No Action Needed
46,1,1,72,24.9,19.0,84.7,5893.9,0.0,0,1792.8,7686.7,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.01460710770579217,No Action Needed
50,0,0,2,41.08,25.0,74.9,136.05,0.0,0,82.16,218.21,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.744496145265243,Provide Premium Tech Support
51,0,3,69,14.69,6.0,105.35,7240.65,0.0,50,1013.61,8304.26,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0.07323556995582667,No Action Needed
51,0,0,69,29.38,9.0,78.6,5356.45,0.0,0,2027.22,7383.67,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,1,0.10789722869019192,No Action Needed
19,0,0,24,26.64,0.0,25.15,553.0,0.0,0,639.36,1192.36,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.1456445267051632,No Action Needed
45,1,1,41,23.95,0.0,19.7,804.25,0.0,0,981.95,1786.2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.008896957844874298,No Action Needed
48,3,3,64,39.37,53.0,111.45,7266.95,0.0,0,2519.68,9786.63,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0.013127635538893748,No Action Needed
46,2,8,43,0.0,10.0,60.4,2640.55,0.0,100,0.0,2740.55,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0,0.05183500238606126,No Action Needed
25,0,0,66,0.0,73.0,61.35,4193.4,0.0,130,0.0,4323.4,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.05668431908773007,No Action Needed
76,0,10,42,42.29,10.0,95.05,3944.5,0.0,100,1776.18,5820.68,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0.18755824046132374,No Action Needed
74,0,0,3,41.44,13.0,75.05,202.9,5.49,10,124.32,331.73,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.4536994214124783,Offer Loyalty Reward
73,0,1,58,16.94,19.0,105.5,6205.5,0.0,0,982.52,7188.02,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,1,0.3114295646361954,No Action Needed
26,2,8,36,42.51,0.0,20.25,717.95,0.0,0,1530.36,2248.31,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.000551641568233032,No Action Needed
30,2,0,8,5.09,51.0,45.45,411.75,0.0,0,40.72,452.47,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.26668736845336327,No Action Needed
